sendID state amount
C00144345 CA 900
C00144576 CA 2300
C00145169 CA 1000
C00145342 CA 1000
C00145623 CA 1000
C00146100 CA 400
C00146605 CA 250
C00146944 CA 5000
C00147066 CA 2999
C00147173 CA 279
C00147686 CA 1000
C00147702 CA 6500
C00147736 CA 1000
C00148031 CA 1300
C00148411 CA 1000
C00148502 CA 500
C00148577 CA 500
C00148734 CA 1279
C00148783 CA 500
C00150367 CA 5000
C00150995 CA 5000
C00151043 CA 3000
C00151480 CA 2000
C00152165 CA 750
C00152579 CA 1000
C00152843 CA 1000
C00153155 CA 1000
C00154419 CA 1000
C00154641 CA 5000
C00155366 CA 250
C00155713 CA 350
C00155853 CA 2500
C00156232 CA 1000
C00156828 CA 1000
C00156927 CA 300
C00157412 CA 5000
C00157495 CA 500
C00157925 CA 500
C00157941 CA 3161
C00158642 CA 4000
C00159301 CA 500
C00159319 CA 100
C00159954 CA 6500
C00160101 CA 500
C00160523 CA 500
C00160770 CA 166
C00161133 CA 1000
C00161604 CA 8000
C00162529 CA 500
C00163048 CA 500
C00164152 CA 2000
C00164293 CA 500
C00164392 CA 4000
C00164459 CA 1500
C00164566 CA 2500
C00164814 CA 4000
C00165829 CA 2714
C00165852 CA 1000
C00165860 CA 5000
C00165936 CA 125
C00166009 CA 200
C00166074 CA 4833
C00166322 CA 5000
C00166348 CA 1500
C00166967 CA 1000
C00166983 CA 450
C00167569 CA 1000
C00167585 CA 1000
C00167593 CA 2000
C00167684 CA 3750
C00167759 CA 1000
C00167965 CA 5000
C00168021 CA 1000
C00168161 CA 1000
C00168211 CA 3000
C00168252 CA 2000
C00168302 CA 3000
C00168864 CA 1000
C00169193 CA 1000
C00169201 CA 5000
C00169920 CA 1000
C00170316 CA 500
C00171843 CA 1000
C00172205 CA 4000
C00172221 CA 5000
C00172296 CA 5000
C00172684 CA 1000
C00172833 CA 1500
C00173377 CA 200
C00173633 CA 5000
C00174177 CA 600
C00174185 CA 500
C00174227 CA 1000
C00174334 CA 1000
C00174870 CA 250
C00175489 CA 200
C00176214 CA 5000
C00176834 CA 1000
C00177469 CA 4500
C00177766 CA 1500
C00177972 CA 10000
C00179762 CA 2000
C00181073 CA 1750
C00181826 CA 2000
C00182253 CA 500
C00183087 CA 1000
C00183434 CA 200
C00184143 CA 500
C00184390 CA 1000
C00184861 CA 1250
C00185124 CA 5000
C00185520 CA 1000
C00186072 CA 1000
C00187732 CA 100
C00188433 CA 500
C00188979 CA 8590
C00189084 CA 1000
C00189696 CA 5000
C00190272 CA 500
C00190314 CA 400
C00191015 CA 250
C00192302 CA 2100
C00193359 CA 1000
C00193474 CA 1000
C00193581 CA 500
C00193862 CA 2000
C00193979 CA 4500
C00194084 CA 2000
C00194415 CA 1000
C00194506 CA 500
C00194746 CA 1167
C00195107 CA 5000
C00195271 CA 1100
C00195305 CA 5000
C00195636 CA 250
C00195701 CA 2000
C00196246 CA 5000
C00196311 CA 3000
C00196725 CA 3500
C00197715 CA 5000
C00198259 CA 500
C00198598 CA 280
C00198861 CA 600
C00199059 CA 1000
C00199257 CA 7500
C00199497 CA 4279
C00199869 CA 279
C00200089 CA 2650
C00200139 CA 500
C00200196 CA 500
C00200550 CA 2000
C00201202 CA 1000
C00201509 CA 1000
C00201863 CA 1000
C00201871 CA 1000
C00202564 CA 1000
C00203182 CA 5000
C00204099 CA 1000
C00204909 CA 500
C00205021 CA 600
C00205369 CA 1000
C00205435 CA 1000
C00205443 CA 1000
C00205716 CA 9
C00205872 CA 1000
C00206052 CA 1000
C00206128 CA 2008
C00207258 CA 1000
C00207308 CA 500
C00208983 CA 1000
C00209296 CA 600
C00209361 CA 1000
C00210104 CA 1000
C00210112 CA 1500
C00210294 CA 1000
C00210542 CA 2000
C00210559 CA 1279
C00211235 CA 5000
C00211250 CA 1000
C00211318 CA 2000
C00211342 CA 250
C00212035 CA 1000
C00212456 CA 2000
C00212811 CA 1000
C00213132 CA 1000
C00213173 CA 1000
C00213199 CA 5000
C00213819 CA 1000
C00213868 CA 5000
C00214445 CA 1000
C00214692 CA 1000
C00215061 CA 5000
C00215285 CA 2700
C00215343 CA 5000
C00215590 CA 1000
C00216184 CA 5000
C00216341 CA 500
C00216853 CA 2000
C00217471 CA 500
C00217638 CA 1000
C00218172 CA 5166
C00218289 CA 2500
C00218461 CA 1000
C00218594 CA 250
C00218628 CA 550
C00218750 CA 5000
C00219634 CA 4000
C00219717 CA 1500
C00219790 CA 1000
C00220558 CA 2500
C00221168 CA 2600
C00221986 CA 5000
C00224071 CA 2000
C00224097 CA 1500
C00225755 CA 5000
C00226365 CA 1000
C00226548 CA 200
C00226720 CA 1000
C00226852 CA 2000
C00226886 CA 1000
C00226993 CA 500
C00227991 CA 1000
C00228254 CA 1000
C00228262 CA 2000
C00228296 CA 1000
C00228536 CA 1000
C00228650 CA 1000
C00228825 CA 900
C00229203 CA 1000
C00229997 CA 1000
C00232306 CA 108
C00232868 CA 1000
C00233577 CA 1000
C00233833 CA 250
C00233965 CA 1000
C00234898 CA 1000
C00000059 CT 1000
C00000422 CT 1000
C00000729 CT 5000
