sendID state amount
C00013342 CO 5000
C00013961 CO 5000
C00014019 CO 1000
C00014555 CO 4999
C00015552 CO 1000
C00015933 CO 2500
C00016386 CO 2500
C00016683 CO 2000
C00017525 CO 3500
C00017558 CO 1000
C00018028 CO 3000
C00018036 CO 1000
C00020818 CO 5000
C00021295 CO 2000
C00022343 CO 5000
C00022988 CO 1000
C00023580 CO 5000
C00024281 CO 3000
C00024869 CO 1000
C00024968 CO 1500
C00025023 CO 1000
C00025536 CO 5000
C00027144 CO 1000
C00027342 CO 5000
C00027359 CO 5000
C00028316 CO 1000
C00028787 CO 5000
C00028860 CO 5000
C00029165 CO 1070
C00029348 CO 1000
C00029389 CO 1000
C00029447 CO 5000
C00029504 CO 5000
C00030718 CO 5000
C00031088 CO 5000
C00032573 CO 5000
C00032698 CO 2500
C00032979 CO 5000
C00032995 CO 5000
C00033092 CO 1000
C00033423 CO 2000
C00033456 CO 1000
C00033555 CO 5000
C00033795 CO 250
C00033944 CO 1000
C00033977 CO 2500
C00034041 CO 3000
C00034157 CO 5000
C00034173 CO 1500
C00034355 CO 1000
C00034405 CO 2000
C00034488 CO 3000
C00034595 CO 5000
C00034645 CO 500
C00034884 CO 1000
C00034942 CO 250
C00035006 CO 5000
C00035204 CO 2500
C00035451 CO 2000
C00035691 CO 1000
C00039214 CO 1000
C00039321 CO 1000
C00039461 CO 5000
C00039503 CO 1000
C00040279 CO 2000
C00040329 CO 2000
C00040535 CO 3000
C00040568 CO 1000
C00040659 CO 2500
C00040923 CO 2000
C00040998 CO 5000
C00042002 CO 5000
C00042069 CO 5000
C00042366 CO 83
C00042424 CO 1000
C00043059 CO 1000
C00043463 CO 5000
C00046086 CO 2000
C00046474 CO 1000
C00048371 CO 1000
C00053553 CO 4950
C00059733 CO 1000
C00059832 CO 1000
C00060707 CO 2000
C00062646 CO 3000
C00063586 CO 1000
C00064766 CO 5000
C00064774 CO 5000
C00065987 CO 2000
C00066472 CO 5000
C00067231 CO 1500
C00067884 CO 3000
C00068692 CO 5000
C00072025 CO 5000
C00073056 CO 1000
C00074096 CO 1000
C00075820 CO 5000
C00075994 CO 2000
C00076182 CO 3000
C00076299 CO 2000
